Source_Module,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
red,BP,GO:0002440,production of molecular mediator of immune response,17/511,310/18888,0.05483871,2.026993245,3.04021003,0.004813276,0.044327782,0.034032574,XCL1/POLB/TGFB1/CLNK/IL6/PRKCZ/IL10/IL17F/CD22/IL4/DDX21/LGALS4/IFNA2/IL17A/TGFB2/FCRL3/CD244,17
red,BP,GO:0048736,appendage development,12/511,186/18888,0.064516129,2.384697936,3.164624042,0.004821787,0.044327782,0.034032574,GREM1/MSX2/FGF10/FGF8/SHH/GDF5/MSX1/KREMEN2/CYP26B1/MED1/FGF4/TGFB2,12
red,BP,GO:0060173,limb development,12/511,186/18888,0.064516129,2.384697936,3.164624042,0.004821787,0.044327782,0.034032574,GREM1/MSX2/FGF10/FGF8/SHH/GDF5/MSX1/KREMEN2/CYP26B1/MED1/FGF4/TGFB2,12
red,BP,GO:0002726,positive regulation of T cell cytokine production,4/511,26/18888,0.153846154,5.686587385,3.987531763,0.004933324,0.044905895,0.03447642,XCL1/IL6/PRKCZ/IL4,4
red,BP,GO:0003181,atrioventricular valve morphogenesis,4/511,26/18888,0.153846154,5.686587385,3.987531763,0.004933324,0.044905895,0.03447642,DCHS1/TGFB2/MDM2/CCN1,4
red,BP,GO:0050926,regulation of positive chemotaxis,4/511,26/18888,0.153846154,5.686587385,3.987531763,0.004933324,0.044905895,0.03447642,FGF10/AZU1/CXCL8/NTF3,4
red,BP,GO:0060333,type II interferon-mediated signaling pathway,4/511,26/18888,0.153846154,5.686587385,3.987531763,0.004933324,0.044905895,0.03447642,NR1H3/HCK/PTPN2/MED1,4
red,BP,GO:1900368,regulation of post-transcriptional gene silencing by regulatory ncRNA,4/511,26/18888,0.153846154,5.686587385,3.987531763,0.004933324,0.044905895,0.03447642,BCDIN3D/TGFB1/IL6/PUM2,4
red,BP,GO:0061458,reproductive system development,17/511,311/18888,0.054662379,2.020475582,3.025865739,0.004968355,0.04504707,0.034584807,FOXL2/IMMP2L/FGF10/FGF8/SHH/WDR77/ADAMTS1/SERPINE2/REN/NHLH2/NTRK1/CDKN1B/FST/TGFB2/DNAJC19/EREG/LHB,17
red,BP,GO:0062197,cellular response to chemical stress,17/511,311/18888,0.054662379,2.020475582,3.025865739,0.004968355,0.04504707,0.034584807,BECN1/SELENOS/MYB/ETV5/IL6/MMP9/HGF/MMP3/XRCC6/PCNA/IL18RAP/ABL1/PTGS2/HSPA1A/MDM2/EPO/FAS,17
red,BP,GO:0031644,regulation of nervous system process,9/511,119/18888,0.075630252,2.795507244,3.276383331,0.005055592,0.045748147,0.035123057,IGSF11/DAG1/PRKCZ/CCN3/CTSC/CST7/STX1A/FGF12/NLGN4X,9
red,BP,GO:0030101,natural killer cell activation,8/511,98/18888,0.081632653,3.017372898,3.338800443,0.005095981,0.045933504,0.035265364,CLNK/IL15RA/IFNA2/CD244/IFNA6/IFNA16/KLRC3/RAB27A,8
red,BP,GO:0060993,kidney morphogenesis,8/511,98/18888,0.081632653,3.017372898,3.338800443,0.005095981,0.045933504,0.035265364,GREM1/FGF10/FGF8/TACSTD2/SHH/DCHS1/FGF1/WNT11,8
red,BP,GO:0048545,response to steroid hormone,18/511,338/18888,0.053254438,1.968434095,2.995788137,0.005113284,0.045999622,0.035316126,NEFL/CRH/TGFB1/YAP1/IL6/IL10/IL22/PCNA/NR1H3/PTGS2/MED1/HSPA1A/TGFB2/MDM2/STC1/EPO/PMEPA1/ESRRA,18
red,BP,GO:0044706,multi-multicellular organism process,13/511,212/18888,0.061320755,2.266587896,3.092544545,0.005240738,0.046918208,0.036021369,CRH/MMP9/EPOR/ACE2/PTHLH/SERPINE2/PTGS2/MED1/STC1/PSG7/EPO/ITGA5/IDO1,13
red,BP,GO:0007389,pattern specification process,23/511,474/18888,0.048523207,1.79355446,2.917739205,0.005268756,0.046918208,0.036021369,NRG3/GDF3/GREM1/MSX2/FGF10/FGF8/SHH/WIF1/MSX1/RBPJ/WDR77/VAX2/NBL1/ACVRL1/DLL4/DCHS1/MYF6/FGF1/CYP26B1/FST/NTF4/STC1/WNT11,23
red,BP,GO:0002251,organ or tissue specific immune response,5/511,42/18888,0.119047619,4.400335477,3.678675255,0.005296725,0.046918208,0.036021369,BPIFB1/XCL1/IL6/DEFA4/IFNL2,5
red,BP,GO:0002691,regulation of cellular extravasation,5/511,42/18888,0.119047619,4.400335477,3.678675255,0.005296725,0.046918208,0.036021369,CD99L2/CCL25/MDK/CHST2/XG,5
red,BP,GO:0032735,positive regulation of interleukin-12 production,5/511,42/18888,0.119047619,4.400335477,3.678675255,0.005296725,0.046918208,0.036021369,UNC93B1/IRF8/MDK/IL17A/IDO1,5
red,BP,GO:0044319,"wound healing, spreading of cells",5/511,42/18888,0.119047619,4.400335477,3.678675255,0.005296725,0.046918208,0.036021369,MSX2/ITGB1/ACVRL1/CCN1/ITGA5,5
red,BP,GO:0060251,regulation of glial cell proliferation,5/511,42/18888,0.119047619,4.400335477,3.678675255,0.005296725,0.046918208,0.036021369,MYB/ETV5/GFAP/IL6/SHH,5
red,BP,GO:0090505,epiboly involved in wound healing,5/511,42/18888,0.119047619,4.400335477,3.678675255,0.005296725,0.046918208,0.036021369,MSX2/ITGB1/ACVRL1/CCN1/ITGA5,5
red,BP,GO:0050767,regulation of neurogenesis,20/511,393/18888,0.050890585,1.88105944,2.943262173,0.005387134,0.047627633,0.036566029,NEFL/MYB/LDLR/ETV5/GFAP/DAG1/TGFB1/ITGB1/BDNF/EFNB3/YAP1/IL6/SHH/MDK/HAPLN1/SERPINE2/SEMA3A/DLL4/BCAN/RYK,20
red,BP,GO:0002228,natural killer cell mediated immunity,7/511,79/18888,0.088607595,3.275186405,3.37910984,0.005512277,0.048482632,0.037222453,KLRB1/TGFB1/CLNK/IL18RAP/GZMB/KLRC3/RAB27A,7
red,BP,GO:0072088,nephron epithelium morphogenesis,7/511,79/18888,0.088607595,3.275186405,3.37910984,0.005512277,0.048482632,0.037222453,GREM1/FGF8/TACSTD2/SHH/DCHS1/FGF1/WNT11,7
red,BP,GO:0090068,positive regulation of cell cycle process,15/511,263/18888,0.057034221,2.108145514,3.017735408,0.005515359,0.048482632,0.037222453,BECN1/UBE2C/FEN1/MSX2/FGF10/FGF8/STXBP4/MSX1/ADAMTS1/AURKB/BIRC5/KIF14/MED1/MDM2/EREG,15
red,BP,GO:0001658,branching involved in ureteric bud morphogenesis,6/511,60/18888,0.1,3.6962818,3.488136271,0.005541862,0.048622988,0.037330211,GREM1/FGF8/TACSTD2/SHH/DCHS1/FGF1,6
red,BP,GO:0002698,negative regulation of immune effector process,9/511,121/18888,0.074380165,2.749300513,3.218950617,0.005633434,0.048797516,0.037464205,APPL1/XCL1/TGFB1/CD80/IL10/CD22/IFNA2/TGFB2/FCRL3,9
red,BP,GO:0035313,"wound healing, spreading of epidermal cells",4/511,27/18888,0.148148148,5.475973038,3.880981914,0.005669418,0.048797516,0.037464205,MSX2/ITGB1/ACVRL1/ITGA5,4
red,BP,GO:0060147,regulation of post-transcriptional gene silencing,4/511,27/18888,0.148148148,5.475973038,3.880981914,0.005669418,0.048797516,0.037464205,BCDIN3D/TGFB1/IL6/PUM2,4
red,BP,GO:0060384,innervation,4/511,27/18888,0.148148148,5.475973038,3.880981914,0.005669418,0.048797516,0.037464205,SERPINE2/SEMA3A/NTRK1/NTF4,4
red,BP,GO:0071624,positive regulation of granulocyte chemotaxis,4/511,27/18888,0.148148148,5.475973038,3.880981914,0.005669418,0.048797516,0.037464205,XCL1/MDK/CAMK1D/CXCL8,4
red,BP,GO:0002573,myeloid leukocyte differentiation,14/511,239/18888,0.058577406,2.165185992,3.022881087,0.005732471,0.048797516,0.037464205,EFNA2/NEDD9/CREB1/TGFB1/MMP9/RBPJ/IL4/CD4/PTPN2/IL17A/MED1/IL25/IL20/PIK3R1,14
red,BP,GO:0006287,"base-excision repair, gap-filling",3/511,14/18888,0.214285714,7.920603858,4.319472024,0.005736146,0.048797516,0.037464205,FEN1/POLB/PCNA,3
red,BP,GO:0009214,cyclic nucleotide catabolic process,3/511,14/18888,0.214285714,7.920603858,4.319472024,0.005736146,0.048797516,0.037464205,PDE7A/PDE9A/PDE1A,3
red,BP,GO:0032736,positive regulation of interleukin-13 production,3/511,14/18888,0.214285714,7.920603858,4.319472024,0.005736146,0.048797516,0.037464205,PRKCZ/IL4/TSLP,3
red,BP,GO:0033700,phospholipid efflux,3/511,14/18888,0.214285714,7.920603858,4.319472024,0.005736146,0.048797516,0.037464205,APOC1/APOE/APOC2,3
red,BP,GO:0045348,positive regulation of MHC class II biosynthetic process,3/511,14/18888,0.214285714,7.920603858,4.319472024,0.005736146,0.048797516,0.037464205,AZU1/IL10/IL4,3
red,BP,GO:0051004,regulation of lipoprotein lipase activity,3/511,14/18888,0.214285714,7.920603858,4.319472024,0.005736146,0.048797516,0.037464205,APOC1/NR1H3/APOC2,3
red,BP,GO:0060330,regulation of response to type II interferon,3/511,14/18888,0.214285714,7.920603858,4.319472024,0.005736146,0.048797516,0.037464205,NR1H3/PTPN2/MED1,3
red,BP,GO:0060334,regulation of type II interferon-mediated signaling pathway,3/511,14/18888,0.214285714,7.920603858,4.319472024,0.005736146,0.048797516,0.037464205,NR1H3/PTPN2/MED1,3
red,BP,GO:0070593,dendrite self-avoidance,3/511,14/18888,0.214285714,7.920603858,4.319472024,0.005736146,0.048797516,0.037464205,MYPN/CNTN2/PALLD,3
red,BP,GO:0050764,regulation of phagocytosis,8/511,100/18888,0.08,2.95702544,3.271981414,0.00575208,0.048797516,0.037464205,APPL1/PLA2G5/DOCK2/AZU1/HCK/CAMK1D/IL15RA/RAB27A,8
red,BP,GO:0072080,nephron tubule development,8/511,100/18888,0.08,2.95702544,3.271981414,0.00575208,0.048797516,0.037464205,GREM1/FGF8/YAP1/TACSTD2/SHH/DCHS1/FGF1/WNT11,8
red,BP,GO:1903035,negative regulation of response to wounding,8/511,100/18888,0.08,2.95702544,3.271981414,0.00575208,0.048797516,0.037464205,CASK/MDK/SERPINE2/IL17A/MMRN1/PLG/PLAU/APOE,8
red,BP,GO:0010712,regulation of collagen metabolic process,5/511,43/18888,0.11627907,4.298002093,3.610286908,0.00586312,0.049450294,0.037965374,CREB3L1/MYB/TGFB1/ITGB1/IL6,5
red,BP,GO:0090504,epiboly,5/511,43/18888,0.11627907,4.298002093,3.610286908,0.00586312,0.049450294,0.037965374,MSX2/ITGB1/ACVRL1/CCN1/ITGA5,5
red,BP,GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,5/511,43/18888,0.11627907,4.298002093,3.610286908,0.00586312,0.049450294,0.037965374,NEDD9/MDK/ABL1/P4HB/OLFM4,5
red,BP,GO:0002534,cytokine production involved in inflammatory response,7/511,80/18888,0.0875,3.234246575,3.339330614,0.005903793,0.049450294,0.037965374,APPL1/IL6/IL17F/PLA2G10/IL17A/IL17B/IL17D,7
red,BP,GO:0021536,diencephalon development,7/511,80/18888,0.0875,3.234246575,3.339330614,0.005903793,0.049450294,0.037965374,CRH/CREB1/FGF10/FGF8/SHH/RBPJ/NHLH2,7
red,BP,GO:1900015,regulation of cytokine production involved in inflammatory response,7/511,80/18888,0.0875,3.234246575,3.339330614,0.005903793,0.049450294,0.037965374,APPL1/IL6/IL17F/PLA2G10/IL17A/IL17B/IL17D,7
red,BP,GO:0014706,striated muscle tissue development,15/511,265/18888,0.056603774,2.092234981,2.985855798,0.005904033,0.049450294,0.037965374,GREM1/CREB1/MSX2/TGFB1/ITGB1/FGF8/YAP1/SHH/FGF20/MSX1/RBPJ/DLL4/ABL1/MED1/TGFB2,15
red,CC,GO:0009897,external side of plasma membrane,33/528,405/19894,0.081481481,3.070061728,6.949653771,1.28667E-08,3.11804E-06,2.78485E-06,CSF2RA/AQP4/LDLR/FCRLB/DAG1/ITGB1/FGF8/TNFRSF9/FCRL2/CD80/IL12RB1/PECAM1/EPOR/CSF3R/CRLF2/CD22/CD4/IL17A/CXCL10/PLG/PLAU/P4HB/FCRL3/IL5RA/CD244/CD83/NRCAM/CD8A/ITGA5/KLRC3/CD3G/FCRL4/FAS,33
red,CC,GO:0062023,collagen-containing extracellular matrix,34/528,428/19894,0.079439252,2.993114557,6.882764735,1.45363E-08,3.11804E-06,2.78485E-06,CASK/GREM1/DAG1/TGFB1/CTSG/FGF10/MMP9/DCN/CCN3/SHH/ADAMTS4/MDK/CCN2/LGALS4/LAMC3/ADAMTS5/ADAMTS1/CTSC/HAPLN1/SERPINE2/GPC2/CMA1/BCAN/IFNA2/MMRN1/IL7/PLG/TGFB2/ADAMTS15/COL23A1/APOE/CCN1/KAZALD1/ANGPTL1,34
red,CC,GO:0034358,plasma lipoprotein particle,9/528,36/19894,0.25,9.419507576,8.348670637,3.03412E-07,3.2541E-05,2.90637E-05,SELENOS/LDLR/HDLBP/APOC1/LPA/PON1/SAA1/APOE/APOC2,9
red,CC,GO:1990777,lipoprotein particle,9/528,36/19894,0.25,9.419507576,8.348670637,3.03412E-07,3.2541E-05,2.90637E-05,SELENOS/LDLR/HDLBP/APOC1/LPA/PON1/SAA1/APOE/APOC2,9
red,CC,GO:0032994,protein-lipid complex,9/528,39/19894,0.230769231,8.69493007,7.942352791,6.36239E-07,5.45893E-05,4.8756E-05,SELENOS/LDLR/HDLBP/APOC1/LPA/PON1/SAA1/APOE/APOC2,9
red,CC,GO:0034364,high-density lipoprotein particle,6/528,26/19894,0.230769231,8.69493007,6.482781955,4.97496E-05,0.003557098,0.003176993,HDLBP/APOC1/PON1/SAA1/APOE/APOC2,6
red,CC,GO:0034774,secretory granule lumen,21/528,322/19894,0.065217391,2.457262846,4.353067119,0.000153053,0.008645918,0.007722032,S100A11/TGFB1/CTSG/DOCK2/HGF/AZU1/XRCC6/CFD/DEFA4/CTSC/MMRN1/PSMD7/BPI/PLG/TGFB2/PSMA2/OLFM4/CRISPLD2/NEU1/CYB5R3/RAB27A,21
red,CC,GO:0060205,cytoplasmic vesicle lumen,21/528,325/19894,0.064615385,2.43458042,4.30555758,0.000173898,0.008645918,0.007722032,S100A11/TGFB1/CTSG/DOCK2/HGF/AZU1/XRCC6/CFD/DEFA4/CTSC/MMRN1/PSMD7/BPI/PLG/TGFB2/PSMA2/OLFM4/CRISPLD2/NEU1/CYB5R3/RAB27A,21
red,CC,GO:0031983,vesicle lumen,21/528,326/19894,0.064417178,2.427112381,4.289838011,0.000181383,0.008645918,0.007722032,S100A11/TGFB1/CTSG/DOCK2/HGF/AZU1/XRCC6/CFD/DEFA4/CTSC/MMRN1/PSMD7/BPI/PLG/TGFB2/PSMA2/OLFM4/CRISPLD2/NEU1/CYB5R3/RAB27A,21
red,CC,GO:0005788,endoplasmic reticulum lumen,20/528,313/19894,0.063897764,2.407541872,4.144414622,0.000285087,0.012230232,0.010923333,P4HA2/DAG1/BDNF/IL6/SHH/ACE2/CD4/ADAMTS5/CTSC/MEPE/PTGS2/MSLN/P4HB/COL23A1/APOE/MINPP1/CCN1/MXRA8/PDIA4/RCN1,20
red,CC,GO:0034362,low-density lipoprotein particle,4/528,14/19894,0.285714286,10.76515152,6.035065011,0.000397302,0.015494789,0.013839046,SELENOS/LDLR/APOE/APOC2,4
red,CC,GO:0001772,immunological synapse,6/528,45/19894,0.133333333,5.023737374,4.461837063,0.001149053,0.041078638,0.036689055,LAT/NEDD9/SOCS6/LCK/DUSP3/GZMB,6
red,MF,GO:0008083,growth factor activity,34/518,162/18522,0.209876543,7.504504505,14.10418453,2.07436E-20,1.47487E-17,1.32541E-17,NRG3/GDF3/PROK1/TGFB1/BDNF/FGF10/FGF8/IL6/HGF/OSM/PSPN/CCN3/GDF5/FGF18/FGF20/IL10/IL4/MDK/CSH1/FGF1/CNTF/FGF17/FGF4/IL7/NTF3/NTF4/TGFB2/FGF12/IL11/EREG/CDNF/IL9/THPO/NENF,34
red,MF,GO:0005125,cytokine activity,40/518,238/18522,0.168067227,6.009538951,13.19359728,4.46026E-20,1.58562E-17,1.42494E-17,XCL1/GDF3/GREM1/CCL27/TGFB1/CCL20/IL6/OSM/CCL25/GDF5/IL10/IL17F/IL22/CCL4L1/CCL8/IL4/TSLP/TNFSF8/CXCL8/CNTF/IFNA2/IL17A/IL17B/CCL24/IL17D/IL25/IL20/IL7/CXCL10/CCL13/TGFB2/IFNL2/IL11/IFNA6/EPO/IL9/IFNA16/WNT11/THPO/CD70,40
red,MF,GO:0005126,cytokine receptor binding,40/518,273/18522,0.146520147,5.239085239,11.96868759,7.00242E-18,1.65957E-15,1.49139E-15,XCL1/GREM1/CCL27/TGFB1/BDNF/CCL20/IL6/IL12RB1/OSM/CCL25/IL10/IL17F/IL22/CCL4L1/CCL8/IL4/TSLP/CSH1/TNFSF8/CXCL8/NTRK1/CNTF/IFNA2/CCL24/IL25/IL20/IL7/CXCL10/CCL13/NTF3/NTF4/TGFB2/IL11/IFNA6/EPO/IL9/IFNA16/ITGA5/CD70/PIK3R1,40
red,MF,GO:0005539,glycosaminoglycan binding,28/518,239/18522,0.117154812,4.189076105,8.416910283,1.61976E-10,2.87912E-08,2.58735E-08,STAB1/CTSG/FGF10/LAYN/DCN/CCN3/SHH/AZU1/CCL8/MDK/CCN2/ADAMTS5/ADAMTS1/HAPLN1/SERPINE2/CXCL8/BCAN/FGF1/LPA/FGF4/CXCL10/SAA1/ADAMTS15/COL23A1/APOE/CRISPLD2/CCN1/CCN5,28
red,MF,GO:0070851,growth factor receptor binding,21/518,138/18522,0.152173913,5.441245593,8.882534863,2.62719E-10,3.73586E-08,3.35727E-08,KL/GREM1/FGF10/FGF8/IL6/IL12RB1/PSPN/FGF18/FGF20/IL10/IL4/TSLP/FGF1/CNTF/FGF17/FGF4/IL7/IL11/EREG/IL9/ITGA5,21
red,MF,GO:0008201,heparin binding,22/518,174/18522,0.126436782,4.520969245,7.915075897,3.63183E-09,4.30371E-07,3.86758E-07,CTSG/FGF10/CCN3/AZU1/CCL8/MDK/CCN2/ADAMTS5/ADAMTS1/SERPINE2/CXCL8/FGF1/LPA/FGF4/CXCL10/SAA1/ADAMTS15/COL23A1/APOE/CRISPLD2/CCN1/CCN5,22
red,MF,GO:0004252,serine-type endopeptidase activity,20/518,174/18522,0.114942529,4.109972041,6.991161532,9.40187E-08,9.54962E-06,8.58186E-06,PCSK2/IMMP2L/CTSG/MMP9/AZU1/MMP3/CFD/PRSS58/CTSC/TMPRSS15/KLK13/CTSV/GZMH/CMA1/PRSS3/LPA/GZMB/PLG/PLAU/PRSS22,20
red,MF,GO:1901681,sulfur compound binding,25/518,267/18522,0.093632959,3.348010932,6.555071306,1.43068E-07,1.27152E-05,1.14266E-05,ACADL/CTSG/FGF10/CCN3/AZU1/FGF20/CCL8/MDK/CCN2/ADAMTS5/ADAMTS1/SERPINE2/CXCL8/FGF1/LPA/FGF4/FST/CXCL10/SAA1/ADAMTS15/COL23A1/APOE/CRISPLD2/CCN1/CCN5,25
red,MF,GO:0005104,fibroblast growth factor receptor binding,8/518,25/18522,0.32,11.44216216,8.861808951,2.52134E-07,1.99186E-05,1.79001E-05,KL/FGF10/FGF8/FGF18/FGF20/FGF1/FGF17/FGF4,8
red,MF,GO:0008236,serine-type peptidase activity,20/518,191/18522,0.104712042,3.744163011,6.466154908,4.33862E-07,3.08476E-05,2.77215E-05,PCSK2/IMMP2L/CTSG/MMP9/AZU1/MMP3/CFD/PRSS58/CTSC/TMPRSS15/KLK13/CTSV/GZMH/CMA1/PRSS3/LPA/GZMB/PLG/PLAU/PRSS22,20
red,MF,GO:0004175,endopeptidase activity,30/518,388/18522,0.077319588,2.764697687,5.958706126,5.5427E-07,3.5826E-05,3.21954E-05,CTSE/PCSK2/IMMP2L/CTSG/MMP9/SHH/AZU1/MMP3/ACE2/ADAMTS4/CFD/PRSS58/ADAMTS5/ADAMTS1/CTSC/TMPRSS15/KLK13/CTSV/GZMH/REN/CMA1/PRSS3/LPA/PSMA6/GZMB/PLG/PLAU/ADAM12/ADAMTS15/PRSS22,30
red,MF,GO:0017171,serine hydrolase activity,20/518,195/18522,0.102564103,3.667359667,6.35134625,6.05278E-07,3.58627E-05,3.22284E-05,PCSK2/IMMP2L/CTSG/MMP9/AZU1/MMP3/CFD/PRSS58/CTSC/TMPRSS15/KLK13/CTSV/GZMH/CMA1/PRSS3/LPA/GZMB/PLG/PLAU/PRSS22,20
red,MF,GO:0008009,chemokine activity,10/518,49/18522,0.204081633,7.297297297,7.486797997,8.27571E-07,4.52618E-05,4.06749E-05,XCL1/CCL27/CCL20/CCL25/CCL4L1/CCL8/CXCL8/CCL24/CXCL10/CCL13,10
red,MF,GO:0005165,neurotrophin receptor binding,5/518,12/18522,0.416666667,14.89864865,8.169069361,1.12951E-05,0.000573628,0.000515497,BDNF/NTRK1/NTF3/NTF4/PIK3R1,5
red,MF,GO:0042379,chemokine receptor binding,10/518,74/18522,0.135135135,4.831994156,5.60245848,3.87044E-05,0.00183459,0.001648673,XCL1/CCL27/CCL20/CCL25/CCL4L1/CCL8/CXCL8/CCL24/CXCL10/CCL13,10
red,MF,GO:0019955,cytokine binding,14/518,145/18522,0.096551724,3.452376514,5.028592409,5.73903E-05,0.002550283,0.002291838,CSF2RA/SCUBE3/GREM1/ITGB1/IL12RB1/CSF3R/CRLF2/GDF5/IL17F/NBL1/ACVRL1/CD4/WFIKKN1/IL5RA,14
red,MF,GO:0048020,CCR chemokine receptor binding,8/518,50/18522,0.16,5.721081081,5.669987416,6.76939E-05,0.002706467,0.002432194,XCL1/CCL27/CCL20/CCL25/CCL4L1/CCL8/CCL24/CCL13,8
red,MF,GO:0001618,virus receptor activity,10/518,79/18522,0.126582278,4.526171741,5.327381728,6.85182E-05,0.002706467,0.002432194,LDLR/DAG1/ITGB1/EFNB3/CD80/ACE2/CD4/HSPA1A/ITGA5/SLC3A2,10
red,MF,GO:0140272,exogenous protein binding,10/518,80/18522,0.125,4.469594595,5.275119602,7.63791E-05,0.002858187,0.002568539,LDLR/DAG1/ITGB1/EFNB3/CD80/ACE2/CD4/HSPA1A/ITGA5/SLC3A2,10
red,MF,GO:0005179,hormone activity,12/518,126/18522,0.095238095,3.405405405,4.59541194,0.000218101,0.007753473,0.006967737,KL/CRH/CCL25/CGB3/PTHLH/CSH1/STC1/EPO/THPO/ADM2/LHB/NMB,12
red,MF,GO:0004896,cytokine receptor activity,10/518,96/18522,0.104166667,3.724662162,4.539890075,0.000351487,0.011900337,0.010694359,CSF2RA/IL12RB1/EPOR/CSF3R/CRLF2/IL18RAP/IL1RL2/CD4/IL15RA/IL5RA,10
red,MF,GO:0043274,phospholipase binding,5/518,23/18522,0.217391304,7.773207991,5.513111773,0.000371904,0.012019256,0.010801226,NEFL/PRKCZ/LCK/LMNB1/APOC2,5
red,MF,GO:0098631,cell adhesion mediator activity,8/518,67/18522,0.119402985,4.269463493,4.54746602,0.000543043,0.015805558,0.014203825,S100A11/ITGB1/BAIAP2L1/MYPN/CNTN2/CNTN5/PALLD/NRCAM,8
red,MF,GO:0016701,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",5/518,25/18522,0.2,7.151351351,5.220384401,0.000560739,0.015805558,0.014203825,MIOX/HPD/PTGS2/ETHE1/IDO1,5
red,MF,GO:0001664,G protein-coupled receptor binding,19/518,291/18522,0.065292096,2.334633603,3.892385963,0.000577154,0.015805558,0.014203825,XCL1/CRH/CCL27/GNAO1/CCL20/CCL25/CCL4L1/CCL8/VPS35/CXCL8/HSPA1A/CCL24/CXCL10/CCL13/SAA1/RYK/GNAS/WNT11/NMB,19
red,MF,GO:0098632,cell-cell adhesion mediator activity,7/518,52/18522,0.134615385,4.813409563,4.670832238,0.000577981,0.015805558,0.014203825,S100A11/BAIAP2L1/MYPN/CNTN2/CNTN5/PALLD/NRCAM,7
red,MF,GO:1990782,protein tyrosine kinase binding,11/518,124/18522,0.088709677,3.171970357,4.116157865,0.00072341,0.019049797,0.017119293,NRG3/NEDD9/ITGB1/PSPN/PCNA/CD4/PTPN2/DUSP3/FCRL3/PSG7/PIK3R1,11
red,MF,GO:0005003,ephrin receptor activity,4/518,18/18522,0.222222222,7.945945946,5.000891539,0.001354194,0.033201103,0.029836508,EFNB3/EFNA4/EPHA3/NTRK1,4
red,MF,GO:0043395,heparan sulfate proteoglycan binding,4/518,18/18522,0.222222222,7.945945946,5.000891539,0.001354194,0.033201103,0.029836508,AZU1/FGF20/FST/APOE,4
red,MF,GO:0005178,integrin binding,12/518,157/18522,0.076433121,2.733000516,3.698840852,0.001566647,0.037129523,0.033366823,GFAP/ITGB1/ICAM3/CCN3/CCN2/ADAMTS5/PTPN2/FGF1/P4HB/CCN1/CCN5/ITGA5,12
red,MF,GO:0050840,extracellular matrix binding,7/518,64/18522,0.109375,3.91089527,3.956733867,0.002013279,0.043582417,0.039165781,DAG1/ITGB1/DCN/SHH/ADAMTS5/ADAMTS15/CCN1,7
red,MF,GO:0042288,MHC class I protein binding,4/518,20/18522,0.2,7.151351351,4.668622801,0.002051236,0.043582417,0.039165781,BCAP31/LILRB2/CD244/CD8A,4
red,MF,GO:0051428,peptide hormone receptor binding,4/518,20/18522,0.2,7.151351351,4.668622801,0.002051236,0.043582417,0.039165781,CRH/GNAO1/PTHLH/GNAS,4
red,MF,GO:0051427,hormone receptor binding,5/518,33/18522,0.151515152,5.417690418,4.308321761,0.00208411,0.043582417,0.039165781,CRH/GNAO1/PTHLH/CSH1/GNAS,5
red,MF,GO:0004382,GDP phosphatase activity,3/518,10/18522,0.3,10.72702703,5.218744623,0.002253465,0.045777523,0.041138436,ENTPD1/ENTPD3/ENTPD5,3
red,MF,GO:0036122,BMP binding,4/518,21/18522,0.19047619,6.810810811,4.51919806,0.002478458,0.048949554,0.043989014,SCUBE3/GREM1/GDF5/NBL1,4
salmon,BP,GO:0002819,regulation of adaptive immune response,13/195,207/18888,0.062801932,6.083091787,7.510560647,2.47089E-07,0.000494837,0.000443034,TNFRSF14/EXOSC3/IL20RB/TNFSF4/ULBP1/CD160/CD81/IL4R/HFE/B2M/CD226/IL18/CLEC6A,13
salmon,BP,GO:0002449,lymphocyte mediated immunity,17/195,372/18888,0.045698925,4.426468156,6.817166116,3.38466E-07,0.000494837,0.000443034,EXOSC3/IL20RB/TNFSF4/ULBP1/C1QC/SERPINB4/CD160/CD81/C1S/PLEKHM2/C1QA/IL4R/FCGR3B/HFE/B2M/CD226/IL18,17
salmon,BP,GO:0045785,positive regulation of cell adhesion,19/195,485/18888,0.039175258,3.794575734,6.367980615,7.09265E-07,0.000625665,0.000560166,RUNX3/TNFRSF14/RHOD/VTN/TNFSF4/VEGFA/CD160/ADGRG1/CD81/APBB1IP/RIN2/IL4R/FLOT1/SMARCA2/ABL2/B2M/UTRN/CD86/IL18,19
salmon,BP,GO:0002830,positive regulation of type 2 immune response,5/195,18/18888,0.277777778,26.90598291,11.23077354,8.55904E-07,0.000625665,0.000560166,TNFSF4/CD81/IL4R/CD86/IL18,5
salmon,BP,GO:0002702,positive regulation of production of molecular mediator of immune response,10/195,134/18888,0.074626866,7.22847302,7.390032081,1.31373E-06,0.000768269,0.000687842,TNFRSF14/EXOSC3/TNFSF4/CD160/CD81/IL4R/B2M/CD226/CD86/IL18,10
salmon,BP,GO:0046634,regulation of alpha-beta T cell activation,9/195,115/18888,0.07826087,7.580468227,7.229331996,3.03523E-06,0.001364017,0.001221222,RUNX3/TNFRSF14/TNFSF4/CD160/CD81/IL4R/HFE/CD86/IL18,9
